entry_id,user_id,entry_date,journal_text,sentiment_score,primary_emotion,mood_category,consecutive_low_days,spiral_flag,department,year_of_study
1198,student_046,2026-02-22,Feeling very lonely in the hostel these days.,-0.61,anger,Negative,6,True,Business,3
1199,student_046,2026-02-24,I feel like crying for no reason. Mess ka khana kharab tha.,-0.78,overwhelm,Negative,7,True,Business,3
1200,student_046,2026-02-25,I don't even feel like getting out of bed in the morning.,-0.37,gratitude,Negative,8,True,Business,3
1201,student_046,2026-02-26,"There was a power cut the whole night, couldn't finish the assignment.",-0.94,overwhelm,Negative,9,True,Business,3
1202,student_046,2026-02-27,"In the group project, everyone is blaming me for everything. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",-0.67,gratitude,Negative,10,True,Business,3
1203,student_046,2026-02-28,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.82,hope,Positive,0,False,Business,3
1204,student_046,2026-03-01,I don't even feel like getting out of bed in the morning. Ghar ki yaad aa rahi hai.,-0.78,overwhelm,Negative,1,False,Business,3
1205,student_047,2026-02-01,"Couldn't concentrate at all today, everything feels overwhelming. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",-0.49,sadness,Negative,1,False,Humanities,4
1206,student_047,2026-02-02,"In the group project, everyone is blaming me for everything.",-0.85,sadness,Negative,2,False,Humanities,4
1207,student_047,2026-02-03,"Scored well in the mid-sem exam, feeling really good! Ghar ki yaad aa rahi hai.",0.79,gratitude,Positive,0,False,Humanities,4
1208,student_047,2026-02-04,"Couldn't concentrate at all today, everything feels overwhelming. Ghar ki yaad aa rahi hai.",-0.88,anger,Negative,1,False,Humanities,4
1209,student_047,2026-02-06,Had a productive study session in the library.,0.64,hope,Positive,0,False,Humanities,4
1210,student_047,2026-02-07,"Got selected for the college fest team, super excited!",0.88,hope,Positive,0,False,Humanities,4
1211,student_047,2026-02-08,Had a productive study session in the library. Mess ka khana kharab tha.,0.4,gratitude,Positive,0,False,Humanities,4
1212,student_047,2026-02-09,"There was a power cut the whole night, couldn't finish the assignment.",-0.89,anger,Negative,1,False,Humanities,4
1213,student_047,2026-02-10,"In the group project, everyone is blaming me for everything. Mess ka khana kharab tha.",-0.4,overwhelm,Negative,2,False,Humanities,4
1214,student_047,2026-02-11,"Scored well in the mid-sem exam, feeling really good! Mess ka khana kharab tha.",0.73,hope,Positive,0,False,Humanities,4
1215,student_047,2026-02-12,Made solid progress in placement preparation today. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.66,gratitude,Positive,0,False,Humanities,4
1216,student_047,2026-02-13,"I'm really scared about the upcoming exams, nothing is making sense.",-0.69,anger,Negative,1,False,Humanities,4
1217,student_047,2026-02-14,"Today's lecture was awesome, finally understood the concept!",0.55,joy,Positive,0,False,Humanities,4
1218,student_047,2026-02-15,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha.",0.88,joy,Positive,0,False,Humanities,4
1219,student_047,2026-02-16,Had a productive study session in the library. Mess ka khana kharab tha.,0.64,joy,Positive,0,False,Humanities,4
1220,student_047,2026-02-17,Went to lectures and came back to the hostel. Ghar ki yaad aa rahi hai.,0.22,neutral,Neutral,0,False,Humanities,4
1221,student_047,2026-02-18,"There was a power cut the whole night, couldn't finish the assignment. Mess ka khana kharab tha.",-0.58,anxiety,Negative,1,False,Humanities,4
1222,student_047,2026-02-19,Weather was nice but I stayed in and rested. Ghar ki yaad aa rahi hai.,0.34,neutral,Neutral,0,False,Humanities,4
1223,student_047,2026-02-20,Had a productive study session in the library.,0.69,gratitude,Positive,0,False,Humanities,4
1224,student_047,2026-02-21,Weather was nice but I stayed in and rested. Ghar ki yaad aa rahi hai.,-0.07,neutral,Neutral,0,False,Humanities,4
1225,student_047,2026-02-22,The mess food was average today. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,-0.09,neutral,Neutral,0,False,Humanities,4
1226,student_047,2026-02-23,"Scored well in the mid-sem exam, feeling really good!",0.88,hope,Positive,0,False,Humanities,4
1227,student_047,2026-02-24,"Scored well in the mid-sem exam, feeling really good!",0.69,joy,Positive,0,False,Humanities,4
1228,student_047,2026-02-25,"Scored well in the mid-sem exam, feeling really good! Mess ka khana kharab tha.",0.7,gratitude,Positive,0,False,Humanities,4
1229,student_047,2026-02-26,Studied for a while in the library.,0.34,neutral,Neutral,0,False,Humanities,4
1230,student_047,2026-02-27,Weather was nice but I stayed in and rested. Mess ka khana kharab tha.,-0.14,neutral,Neutral,0,False,Humanities,4
1231,student_047,2026-03-01,Studied for a while in the library. Ghar ki yaad aa rahi hai.,0.27,neutral,Neutral,0,False,Humanities,4
1232,student_047,2026-03-02,Made solid progress in placement preparation today.,0.84,gratitude,Positive,0,False,Humanities,4
1233,student_048,2026-02-01,Weather was nice but I stayed in and rested. Mess ka khana kharab tha.,0.28,neutral,Neutral,0,False,Humanities,4
1234,student_048,2026-02-02,Made solid progress in placement preparation today. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.83,hope,Positive,0,False,Humanities,4
1235,student_048,2026-02-03,My roommate helped me a lot with the assignment. Ghar ki yaad aa rahi hai.,0.94,hope,Positive,0,False,Humanities,4
1236,student_048,2026-02-04,"Professor scolded me in front of the whole class, felt really bad. Mess ka khana kharab tha.",-0.36,hope,Negative,1,False,Humanities,4
1237,student_048,2026-02-05,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Ghar ki yaad aa rahi hai.",0.84,joy,Positive,0,False,Humanities,4
1238,student_048,2026-02-06,"Got rejected from the internship I wanted, feeling demotivated. Ghar ki yaad aa rahi hai.",-0.76,gratitude,Negative,1,False,Humanities,4
1239,student_048,2026-02-08,"Just a normal day, nothing special happened.",0.38,neutral,Neutral,0,False,Humanities,4
1240,student_048,2026-02-10,Studied for a while in the library. Mess ka khana kharab tha.,-0.07,neutral,Neutral,0,False,Humanities,4
1241,student_048,2026-02-11,Had a productive study session in the library.,0.54,gratitude,Positive,0,False,Humanities,4
1242,student_048,2026-02-13,My roommate helped me a lot with the assignment. Ghar ki yaad aa rahi hai.,0.91,joy,Positive,0,False,Humanities,4
1243,student_048,2026-02-14,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha.",0.6,gratitude,Positive,0,False,Humanities,4
1244,student_048,2026-02-16,Maybe I should go for counselling but the stigma is too much. Mess ka khana kharab tha.,-0.9,overwhelm,Negative,1,False,Humanities,4
1245,student_048,2026-02-17,I don't even feel like getting out of bed in the morning.,-0.85,sadness,Negative,2,False,Humanities,4
1246,student_048,2026-02-19,"In the group project, everyone is blaming me for everything. Mess ka khana kharab tha.",-0.74,fear,Negative,3,False,Humanities,4
1247,student_048,2026-02-21,Everything has been feeling pointless for the past few days. Ghar ki yaad aa rahi hai.,-0.93,joy,Negative,4,False,Humanities,4
1248,student_048,2026-02-22,"Got rejected from the internship I wanted, feeling demotivated. Mess ka khana kharab tha.",-0.41,joy,Negative,5,True,Humanities,4
1249,student_048,2026-02-23,"Couldn't concentrate at all today, everything feels overwhelming. Mess ka khana kharab tha.",-0.87,sadness,Negative,6,True,Humanities,4
1250,student_048,2026-02-24,Feeling very lonely in the hostel these days. Mess ka khana kharab tha.,-0.77,anger,Negative,7,True,Humanities,4
1251,student_048,2026-02-25,Nothing seems to matter right now.,-0.83,sadness,Negative,8,True,Humanities,4
1252,student_048,2026-02-26,"There was a power cut the whole night, couldn't finish the assignment.",-0.76,neutral,Negative,9,True,Humanities,4
1253,student_048,2026-02-27,I feel completely worthless and stuck.,-0.59,sadness,Negative,10,True,Humanities,4
1254,student_048,2026-02-28,The mess food was average today. Mess ka khana kharab tha.,0.34,neutral,Neutral,0,False,Humanities,4
1255,student_048,2026-03-01,"In the group project, everyone is blaming me for everything.",-0.7,fear,Negative,1,False,Humanities,4
1256,student_048,2026-03-02,"I'm really scared about the upcoming exams, nothing is making sense. Mess ka khana kharab tha.",-0.69,hope,Negative,2,False,Humanities,4
1257,student_049,2026-02-01,"Scored well in the mid-sem exam, feeling really good! Mess ka khana kharab tha.",0.41,joy,Positive,0,False,Arts,2
1258,student_049,2026-02-02,"In the group project, everyone is blaming me for everything.",-0.63,gratitude,Negative,1,False,Arts,2
1259,student_049,2026-02-03,"In the group project, everyone is blaming me for everything.",-0.54,overwhelm,Negative,2,False,Arts,2
1260,student_049,2026-02-04,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha.",0.43,gratitude,Positive,0,False,Arts,2
1261,student_049,2026-02-06,Attended classes and submitted the assignment on time.,0.19,neutral,Neutral,0,False,Arts,2
1262,student_049,2026-02-07,Had a productive study session in the library. Ghar ki yaad aa rahi hai.,0.69,joy,Positive,0,False,Arts,2
1263,student_049,2026-02-08,Made solid progress in placement preparation today. Mess ka khana kharab tha.,0.8,gratitude,Positive,0,False,Arts,2
1264,student_049,2026-02-09,My roommate helped me a lot with the assignment.,0.43,hope,Positive,0,False,Arts,2
1265,student_049,2026-02-10,"Just a normal day, nothing special happened.",-0.14,neutral,Neutral,0,False,Arts,2
1266,student_049,2026-02-14,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,0.29,neutral,Neutral,0,False,Arts,2
1267,student_049,2026-02-15,"Got rejected from the internship I wanted, feeling demotivated. Ghar ki yaad aa rahi hai.",-0.92,sadness,Negative,1,False,Arts,2
1268,student_049,2026-02-17,"Got rejected from the internship I wanted, feeling demotivated.",-0.6,gratitude,Negative,2,False,Arts,2
1269,student_049,2026-02-18,"Professor scolded me in front of the whole class, felt really bad.",-0.64,neutral,Negative,3,False,Arts,2
1270,student_049,2026-02-19,The mess food was terrible and now my stomach is upset.,-0.89,sadness,Negative,4,False,Arts,2
1271,student_049,2026-02-20,Had a productive study session in the library.,0.8,hope,Positive,0,False,Arts,2
1272,student_049,2026-02-22,"In the group project, everyone is blaming me for everything. Mess ka khana kharab tha.",-0.67,overwhelm,Negative,1,False,Arts,2
1273,student_049,2026-02-23,"There was a power cut the whole night, couldn't finish the assignment. Mess ka khana kharab tha.",-0.49,fear,Negative,2,False,Arts,2
1274,student_049,2026-02-24,I feel like crying for no reason.,-0.44,gratitude,Negative,3,False,Arts,2
1275,student_049,2026-02-25,"Couldn't concentrate at all today, everything feels overwhelming.",-0.68,fear,Negative,4,False,Arts,2
1276,student_049,2026-02-26,Nothing seems to matter right now. Mess ka khana kharab tha.,-0.85,sadness,Negative,5,True,Arts,2
1277,student_049,2026-02-27,"There was a power cut the whole night, couldn't finish the assignment. Mess ka khana kharab tha.",-0.5,neutral,Negative,6,True,Arts,2
1278,student_049,2026-03-01,Everything has been feeling pointless for the past few days. Mess ka khana kharab tha.,-0.68,sadness,Negative,7,True,Arts,2
1279,student_050,2026-02-01,Made solid progress in placement preparation today. Ghar ki yaad aa rahi hai.,0.55,joy,Positive,0,False,Science,1
1280,student_050,2026-02-02,Studied for a while in the library. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,-0.03,neutral,Neutral,0,False,Science,1
1281,student_050,2026-02-03,"Today's lecture was awesome, finally understood the concept!",0.52,joy,Positive,0,False,Science,1
1282,student_050,2026-02-04,My roommate helped me a lot with the assignment. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.74,gratitude,Positive,0,False,Science,1
1283,student_050,2026-02-05,Had a productive study session in the library.,0.51,gratitude,Positive,0,False,Science,1
1284,student_050,2026-02-06,"Just a normal day, nothing special happened. Mess ka khana kharab tha.",0.22,neutral,Neutral,0,False,Science,1
1285,student_050,2026-02-07,Attended classes and submitted the assignment on time. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,-0.09,neutral,Neutral,0,False,Science,1
1286,student_050,2026-02-08,Made solid progress in placement preparation today. Ghar ki yaad aa rahi hai.,0.94,joy,Positive,0,False,Science,1
1287,student_050,2026-02-09,The mess food was average today.,-0.05,neutral,Neutral,0,False,Science,1
1288,student_050,2026-02-12,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Ghar ki yaad aa rahi hai.",0.48,joy,Positive,0,False,Science,1
1289,student_050,2026-02-13,Weather was nice but I stayed in and rested.,0.2,neutral,Neutral,0,False,Science,1
1290,student_050,2026-02-14,"Scored well in the mid-sem exam, feeling really good! Mess ka khana kharab tha.",0.68,joy,Positive,0,False,Science,1
1291,student_050,2026-02-15,Attended classes and submitted the assignment on time.,0.2,neutral,Neutral,0,False,Science,1
1292,student_050,2026-02-16,My roommate helped me a lot with the assignment.,0.6,joy,Positive,0,False,Science,1
1293,student_050,2026-02-17,"Today's lecture was awesome, finally understood the concept!",0.77,hope,Positive,0,False,Science,1
1294,student_050,2026-02-18,Studied for a while in the library.,0.4,neutral,Neutral,0,False,Science,1
1295,student_050,2026-02-19,Went to lectures and came back to the hostel. Mess ka khana kharab tha.,0.14,neutral,Neutral,0,False,Science,1
1296,student_050,2026-02-20,Weather was nice but I stayed in and rested. Mess ka khana kharab tha.,0.11,neutral,Neutral,0,False,Science,1
1297,student_050,2026-02-21,Studied for a while in the library. Mess ka khana kharab tha.,0.07,neutral,Neutral,0,False,Science,1
1298,student_050,2026-02-22,Studied for a while in the library. Mess ka khana kharab tha.,0.3,neutral,Neutral,0,False,Science,1
1299,student_050,2026-02-23,"Scored well in the mid-sem exam, feeling really good!",0.93,joy,Positive,0,False,Science,1
1300,student_050,2026-02-24,Weather was nice but I stayed in and rested. Mess ka khana kharab tha.,-0.15,neutral,Neutral,0,False,Science,1
1301,student_050,2026-02-26,"Got selected for the college fest team, super excited!",0.93,gratitude,Positive,0,False,Science,1
1302,student_050,2026-02-27,The mess food was average today.,0.15,neutral,Neutral,0,False,Science,1
1303,student_050,2026-02-28,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.71,hope,Positive,0,False,Science,1
1304,student_050,2026-03-01,"In the group project, everyone is blaming me for everything. Mess ka khana kharab tha.",-0.76,anxiety,Negative,1,False,Science,1
1305,student_050,2026-03-02,Made solid progress in placement preparation today.,0.9,gratitude,Positive,0,False,Science,1
1306,student_051,2026-02-01,My roommate helped me a lot with the assignment.,0.89,joy,Positive,0,False,CS,2
1307,student_051,2026-02-02,Made solid progress in placement preparation today.,0.82,gratitude,Positive,0,False,CS,2
1308,student_051,2026-02-03,"Scored well in the mid-sem exam, feeling really good!",0.58,gratitude,Positive,0,False,CS,2
1309,student_051,2026-02-04,"In the group project, everyone is blaming me for everything.",-0.51,joy,Negative,1,False,CS,2
1310,student_051,2026-02-05,The mess food was average today. Mess ka khana kharab tha.,0.18,neutral,Neutral,0,False,CS,2
1311,student_051,2026-02-06,"Today's lecture was awesome, finally understood the concept!",0.51,joy,Positive,0,False,CS,2
1312,student_051,2026-02-07,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,0.3,neutral,Neutral,0,False,CS,2
1313,student_051,2026-02-08,The mess food was average today.,0.31,neutral,Neutral,0,False,CS,2
1314,student_051,2026-02-09,Weather was nice but I stayed in and rested.,0.18,neutral,Neutral,0,False,CS,2
1315,student_051,2026-02-10,Went to lectures and came back to the hostel.,0.09,neutral,Neutral,0,False,CS,2
1316,student_051,2026-02-11,My roommate helped me a lot with the assignment.,0.62,gratitude,Positive,0,False,CS,2
1317,student_051,2026-02-12,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.61,joy,Positive,0,False,CS,2
1318,student_051,2026-02-13,"Just a normal day, nothing special happened.",-0.12,neutral,Neutral,0,False,CS,2
1319,student_051,2026-02-14,Went to lectures and came back to the hostel. Mess ka khana kharab tha.,0.12,neutral,Neutral,0,False,CS,2
1320,student_051,2026-02-16,"Got selected for the college fest team, super excited!",0.87,gratitude,Positive,0,False,CS,2
1321,student_051,2026-02-17,"In the group project, everyone is blaming me for everything.",-0.72,anger,Negative,1,False,CS,2
1322,student_051,2026-02-18,"Got selected for the college fest team, super excited!",0.69,hope,Positive,0,False,CS,2
1323,student_051,2026-02-19,Went to lectures and came back to the hostel. Ghar ki yaad aa rahi hai.,-0.18,neutral,Neutral,0,False,CS,2
1324,student_051,2026-02-20,Weather was nice but I stayed in and rested.,0.39,neutral,Neutral,0,False,CS,2
1325,student_051,2026-02-22,The mess food was average today. Ghar ki yaad aa rahi hai.,-0.05,neutral,Neutral,0,False,CS,2
1326,student_051,2026-02-23,Had a productive study session in the library.,0.42,gratitude,Positive,0,False,CS,2
1327,student_051,2026-02-25,"Got selected for the college fest team, super excited! Ghar ki yaad aa rahi hai.",0.54,hope,Positive,0,False,CS,2
1328,student_051,2026-02-26,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.83,hope,Positive,0,False,CS,2
1329,student_051,2026-02-28,"Today's lecture was awesome, finally understood the concept!",0.6,hope,Positive,0,False,CS,2
1330,student_051,2026-03-01,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.8,gratitude,Positive,0,False,CS,2
1331,student_051,2026-03-02,Had a productive study session in the library.,0.74,joy,Positive,0,False,CS,2
1332,student_052,2026-02-01,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha.",0.46,joy,Positive,0,False,CS,4
1333,student_052,2026-02-03,Had a productive study session in the library.,0.54,joy,Positive,0,False,CS,4
1334,student_052,2026-02-04,"Scored well in the mid-sem exam, feeling really good! Mess ka khana kharab tha.",0.87,gratitude,Positive,0,False,CS,4
1335,student_052,2026-02-05,"Got selected for the college fest team, super excited!",0.92,hope,Positive,0,False,CS,4
1336,student_052,2026-02-07,"Scored well in the mid-sem exam, feeling really good! Ghar ki yaad aa rahi hai.",0.51,hope,Positive,0,False,CS,4
1337,student_052,2026-02-08,Made solid progress in placement preparation today. Mess ka khana kharab tha.,0.9,gratitude,Positive,0,False,CS,4
1338,student_052,2026-02-09,Went to lectures and came back to the hostel.,0.09,neutral,Neutral,0,False,CS,4
1339,student_052,2026-02-10,"Today's lecture was awesome, finally understood the concept! Ghar ki yaad aa rahi hai.",0.59,gratitude,Positive,0,False,CS,4
1340,student_052,2026-02-11,"Just a normal day, nothing special happened. Mess ka khana kharab tha.",-0.08,neutral,Neutral,0,False,CS,4
1341,student_052,2026-02-12,"Just a normal day, nothing special happened.",-0.12,neutral,Neutral,0,False,CS,4
1342,student_052,2026-02-13,"Today's lecture was awesome, finally understood the concept!",0.6,gratitude,Positive,0,False,CS,4
1343,student_052,2026-02-14,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.63,hope,Positive,0,False,CS,4
1344,student_052,2026-02-16,"Just a normal day, nothing special happened. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",-0.09,neutral,Neutral,0,False,CS,4
1345,student_052,2026-02-17,"Got rejected from the internship I wanted, feeling demotivated. Mess ka khana kharab tha.",-0.56,gratitude,Negative,1,False,CS,4
1346,student_052,2026-02-19,"Got selected for the college fest team, super excited!",0.9,gratitude,Positive,0,False,CS,4
1347,student_052,2026-02-20,"Got rejected from the internship I wanted, feeling demotivated. Ghar ki yaad aa rahi hai.",-0.41,anxiety,Negative,1,False,CS,4
1348,student_052,2026-02-21,The mess food was average today.,-0.03,neutral,Neutral,0,False,CS,4
1349,student_052,2026-02-22,Studied for a while in the library. Ghar ki yaad aa rahi hai.,0.02,neutral,Neutral,0,False,CS,4
1350,student_052,2026-02-24,Had a productive study session in the library. Ghar ki yaad aa rahi hai.,0.67,gratitude,Positive,0,False,CS,4
1351,student_052,2026-02-25,Had a productive study session in the library. Ghar ki yaad aa rahi hai.,0.87,gratitude,Positive,0,False,CS,4
1352,student_052,2026-02-27,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.64,hope,Positive,0,False,CS,4
1353,student_052,2026-02-28,"Just a normal day, nothing special happened.",0.0,neutral,Neutral,0,False,CS,4
1354,student_052,2026-03-01,The mess food was terrible and now my stomach is upset.,-0.43,joy,Negative,1,False,CS,4
1355,student_052,2026-03-02,"Got rejected from the internship I wanted, feeling demotivated.",-0.67,fear,Negative,2,False,CS,4
1356,student_053,2026-02-01,"Just a normal day, nothing special happened. Mess ka khana kharab tha.",-0.04,neutral,Neutral,0,False,Arts,2
1357,student_053,2026-02-02,My roommate helped me a lot with the assignment.,0.6,hope,Positive,0,False,Arts,2
1358,student_053,2026-02-03,Went to lectures and came back to the hostel.,0.31,neutral,Neutral,0,False,Arts,2
1359,student_053,2026-02-04,Made solid progress in placement preparation today. Mess ka khana kharab tha.,0.75,joy,Positive,0,False,Arts,2
1360,student_053,2026-02-05,Went to lectures and came back to the hostel.,0.06,neutral,Neutral,0,False,Arts,2
1361,student_053,2026-02-06,Had a productive study session in the library. Ghar ki yaad aa rahi hai.,0.5,joy,Positive,0,False,Arts,2
1362,student_053,2026-02-09,"Just a normal day, nothing special happened. Ghar ki yaad aa rahi hai.",0.37,neutral,Neutral,0,False,Arts,2
1363,student_053,2026-02-10,Had a productive study session in the library.,0.8,gratitude,Positive,0,False,Arts,2
1364,student_053,2026-02-12,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha.",0.6,joy,Positive,0,False,Arts,2
1365,student_053,2026-02-13,Studied for a while in the library.,0.39,neutral,Neutral,0,False,Arts,2
1366,student_053,2026-02-14,Attended classes and submitted the assignment on time.,-0.11,neutral,Neutral,0,False,Arts,2
1367,student_053,2026-02-16,"Got selected for the college fest team, super excited!",0.72,joy,Positive,0,False,Arts,2
1368,student_053,2026-02-17,Attended classes and submitted the assignment on time.,-0.15,neutral,Neutral,0,False,Arts,2
1369,student_053,2026-02-18,Went to lectures and came back to the hostel.,0.12,neutral,Neutral,0,False,Arts,2
1370,student_053,2026-02-19,The mess food was average today.,-0.01,neutral,Neutral,0,False,Arts,2
1371,student_053,2026-02-20,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha.",0.94,gratitude,Positive,0,False,Arts,2
1372,student_053,2026-02-21,The mess food was average today.,0.02,neutral,Neutral,0,False,Arts,2
1373,student_053,2026-02-22,"Scored well in the mid-sem exam, feeling really good!",0.65,joy,Positive,0,False,Arts,2
1374,student_053,2026-02-23,Went to lectures and came back to the hostel. Mess ka khana kharab tha.,0.2,neutral,Neutral,0,False,Arts,2
1375,student_053,2026-02-24,"Just a normal day, nothing special happened. Mess ka khana kharab tha.",0.39,neutral,Neutral,0,False,Arts,2
1376,student_053,2026-02-25,"Couldn't concentrate at all today, everything feels overwhelming. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",-0.79,fear,Negative,1,False,Arts,2
1377,student_053,2026-02-26,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.64,joy,Positive,0,False,Arts,2
1378,student_053,2026-02-27,"Professor scolded me in front of the whole class, felt really bad.",-0.62,sadness,Negative,1,False,Arts,2
1379,student_053,2026-03-01,Went to lectures and came back to the hostel. Mess ka khana kharab tha.,-0.16,neutral,Neutral,0,False,Arts,2
1380,student_053,2026-03-02,Weather was nice but I stayed in and rested.,0.09,neutral,Neutral,0,False,Arts,2
1381,student_054,2026-02-01,Attended classes and submitted the assignment on time.,0.02,neutral,Neutral,0,False,Humanities,2
1382,student_054,2026-02-02,My roommate helped me a lot with the assignment.,0.83,gratitude,Positive,0,False,Humanities,2
1383,student_054,2026-02-03,My roommate helped me a lot with the assignment.,0.86,gratitude,Positive,0,False,Humanities,2
1384,student_054,2026-02-04,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Ghar ki yaad aa rahi hai.",0.92,gratitude,Positive,0,False,Humanities,2
1385,student_054,2026-02-05,"Just a normal day, nothing special happened. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",-0.03,neutral,Neutral,0,False,Humanities,2
1386,student_054,2026-02-06,Studied for a while in the library.,0.35,neutral,Neutral,0,False,Humanities,2
1387,student_054,2026-02-07,Had a productive study session in the library. Ghar ki yaad aa rahi hai.,0.73,hope,Positive,0,False,Humanities,2
1388,student_054,2026-02-08,Made solid progress in placement preparation today. Ghar ki yaad aa rahi hai.,0.51,hope,Positive,0,False,Humanities,2
1389,student_054,2026-02-09,Made solid progress in placement preparation today. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.79,gratitude,Positive,0,False,Humanities,2
1390,student_054,2026-02-10,Attended classes and submitted the assignment on time.,-0.13,neutral,Neutral,0,False,Humanities,2
1391,student_054,2026-02-11,"Just a normal day, nothing special happened. Mess ka khana kharab tha.",-0.03,neutral,Neutral,0,False,Humanities,2
1392,student_054,2026-02-12,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.64,gratitude,Positive,0,False,Humanities,2
1393,student_054,2026-02-13,"I'm really scared about the upcoming exams, nothing is making sense.",-0.8,overwhelm,Negative,1,False,Humanities,2
1394,student_054,2026-02-14,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.85,gratitude,Positive,0,False,Humanities,2
1395,student_054,2026-02-15,Went to lectures and came back to the hostel.,-0.2,neutral,Neutral,0,False,Humanities,2
1396,student_054,2026-02-16,"Just a normal day, nothing special happened.",0.03,neutral,Neutral,0,False,Humanities,2
1397,student_054,2026-02-17,Attended classes and submitted the assignment on time.,0.33,neutral,Neutral,0,False,Humanities,2
1398,student_054,2026-02-18,Went to lectures and came back to the hostel. Ghar ki yaad aa rahi hai.,-0.13,neutral,Neutral,0,False,Humanities,2
1399,student_054,2026-02-19,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Ghar ki yaad aa rahi hai.",0.66,hope,Positive,0,False,Humanities,2
1400,student_054,2026-02-21,"Couldn't concentrate at all today, everything feels overwhelming.",-0.59,neutral,Negative,1,False,Humanities,2
1401,student_054,2026-02-23,Had a productive study session in the library. Ghar ki yaad aa rahi hai.,0.82,hope,Positive,0,False,Humanities,2
1402,student_054,2026-02-24,Made solid progress in placement preparation today.,0.43,hope,Positive,0,False,Humanities,2
1403,student_054,2026-02-25,The mess food was average today.,-0.1,neutral,Neutral,0,False,Humanities,2
1404,student_054,2026-02-26,My roommate helped me a lot with the assignment. Ghar ki yaad aa rahi hai.,0.7,gratitude,Positive,0,False,Humanities,2
1405,student_054,2026-02-28,"In the group project, everyone is blaming me for everything.",-0.73,neutral,Negative,1,False,Humanities,2
1406,student_054,2026-03-01,Weather was nice but I stayed in and rested. Mess ka khana kharab tha.,0.35,neutral,Neutral,0,False,Humanities,2
1407,student_054,2026-03-02,"Just a normal day, nothing special happened. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.36,neutral,Neutral,0,False,Humanities,2
1408,student_055,2026-02-02,"Got selected for the college fest team, super excited! Ghar ki yaad aa rahi hai.",0.55,gratitude,Positive,0,False,Science,4
1409,student_055,2026-02-03,"Got selected for the college fest team, super excited!",0.44,hope,Positive,0,False,Science,4
1410,student_055,2026-02-04,Weather was nice but I stayed in and rested.,-0.11,neutral,Neutral,0,False,Science,4
1411,student_055,2026-02-05,Studied for a while in the library.,-0.02,neutral,Neutral,0,False,Science,4
1412,student_055,2026-02-06,"Got selected for the college fest team, super excited!",0.64,gratitude,Positive,0,False,Science,4
1413,student_055,2026-02-07,"There was a power cut the whole night, couldn't finish the assignment.",-0.51,anxiety,Negative,1,False,Science,4
1414,student_055,2026-02-08,Went to lectures and came back to the hostel.,-0.06,neutral,Neutral,0,False,Science,4
1415,student_055,2026-02-09,"Scored well in the mid-sem exam, feeling really good! Mess ka khana kharab tha.",0.94,hope,Positive,0,False,Science,4
1416,student_055,2026-02-10,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,0.3,neutral,Neutral,0,False,Science,4
1417,student_055,2026-02-11,The mess food was average today. Mess ka khana kharab tha.,0.0,neutral,Neutral,0,False,Science,4
